#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.779133	56.305632	290.099672	4.071128E-6	96.000078	59.300000	712.012640	NA	NA
0.780767	55.972170	290.099672	4.069397E-6	96.000055	59.300000	711.916802	NA	NA
0.782200	56.023452	290.099672	4.067789E-6	96.000039	59.300000	711.931549	NA	NA
0.783833	55.972285	290.099672	4.061420E-6	96.000016	59.300000	711.916836	NA	NA
0.785600	56.100200	290.099672	4.069520E-6	95.999992	59.300000	711.953613	NA	NA
0.787367	56.074454	290.099672	4.081237E-6	96.000008	59.300000	711.946212	NA	NA
0.788833	56.254460	290.099672	4.078393E-6	95.999992	59.300000	711.997941	NA	NA
0.790417	56.511619	290.099672	4.074343E-6	95.999953	59.300000	712.071779	NA	NA
0.792783	56.050099	290.099672	4.076043E-6	95.999930	59.300000	711.939211	NA	NA
0.794083	56.074594	290.099672	4.066491E-6	95.999930	59.300000	711.946253	NA	NA
0.795950	56.151516	290.099672	4.056351E-6	95.999938	59.300000	711.968362	NA	NA
0.797317	56.434448	290.099672	4.057958E-6	95.999875	59.300000	712.049628	NA	NA
0.799133	56.460598	290.099672	4.063771E-6	95.999867	59.300000	712.057135	NA	NA
0.800800	56.409692	290.099672	4.064914E-6	95.999906	59.300000	712.042522	NA	NA
0.802467	48.036287	290.099672	4.055455E-6	95.999922	59.300000	709.598209	NA	NA
0.804917	48.091044	290.099672	4.067666E-6	95.999938	59.300000	709.614462	NA	NA
0.806217	48.388365	290.099672	4.068810E-6	95.999930	59.300000	709.702647	NA	NA
0.807883	48.668091	290.099672	4.061606E-6	95.999898	59.300000	709.785517	NA	NA
0.809567	48.394724	290.099672	4.065285E-6	95.999914	59.300000	709.704532	NA	NA
0.811233	48.501122	290.099672	4.050323E-6	95.999914	59.300000	709.736063	NA	NA
0.813083	48.990954	290.099672	4.065965E-6	95.999953	59.300000	709.881049	NA	NA
0.814517	49.221014	290.099672	4.079537E-6	95.999984	59.300000	709.949046	NA	NA
0.815850	48.822951	290.099672	4.080588E-6	95.999977	59.300000	709.831354	NA	NA
0.817183	48.618269	290.099672	4.078702E-6	96.000000	59.300000	709.770764	NA	NA
0.818917	48.867444	290.099672	4.077342E-6	96.000016	59.300000	709.844518	NA	NA
0.821000	48.359733	290.099672	4.073941E-6	96.000008	59.300000	709.694159	NA	NA
0.822267	48.742912	290.099672	4.077311E-6	95.999969	59.300000	709.807667	NA	NA
0.823750	48.668246	290.099672	4.079722E-6	95.999977	59.300000	709.785562	NA	NA
0.825567	40.308874	290.099672	4.080835E-6	95.999977	59.300000	707.267554	NA	NA
0.827883	39.765382	290.099672	4.086492E-6	95.999977	59.300000	707.100794	NA	NA
0.829183	39.626101	290.099672	4.081639E-6	95.999969	59.300000	707.057996	NA	NA
0.830467	39.323243	290.099672	4.075579E-6	95.999961	59.300000	706.964849	NA	NA
0.832317	39.466422	290.099672	4.063925E-6	95.999930	59.300000	707.008900	NA	NA
0.833767	39.538097	290.099672	4.060061E-6	95.999930	59.300000	707.030942	NA	NA
0.835550	39.562117	290.099672	4.066676E-6	95.999906	59.300000	707.038327	NA	NA
0.837333	39.370960	290.099672	4.079166E-6	95.999906	59.300000	706.979533	NA	NA
0.839200	39.490278	290.099672	4.072179E-6	95.999891	59.300000	707.016237	NA	NA
0.840583	44.787822	290.099672	4.066274E-6	95.999891	59.300000	708.627498	NA	NA
0.842567	44.346508	290.099672	4.071715E-6	95.999891	59.300000	708.494622	NA	NA
